5 Minutes	Flow (Veh/5 Minutes)	# Lane Points	% Observed
02/12/2017 00:00	223.0	4	100.0
02/12/2017 00:05	232.0	4	100.0
02/12/2017 00:10	197.0	4	100.0
02/12/2017 00:15	190.0	4	100.0
02/12/2017 00:20	200.0	4	100.0
02/12/2017 00:25	180.0	4	100.0
02/12/2017 00:30	174.0	4	100.0
02/12/2017 00:35	181.0	4	100.0
02/12/2017 00:40	153.0	4	100.0
02/12/2017 00:45	161.0	4	100.0
02/12/2017 00:50	153.0	4	100.0
02/12/2017 00:55	136.0	4	100.0
02/12/2017 01:00	164.0	4	100.0
02/12/2017 01:05	149.0	4	100.0
02/12/2017 01:10	148.0	4	100.0
02/12/2017 01:15	127.0	4	100.0
02/12/2017 01:20	164.0	4	100.0
02/12/2017 01:25	141.0	4	100.0
02/12/2017 01:30	167.0	4	100.0
02/12/2017 01:35	142.0	4	100.0
02/12/2017 01:40	160.0	4	100.0
02/12/2017 01:45	165.0	4	100.0
02/12/2017 01:50	176.0	4	100.0
02/12/2017 01:55	136.0	4	100.0
02/12/2017 02:00	177.0	4	100.0
02/12/2017 02:05	152.0	4	100.0
02/12/2017 02:10	131.0	4	100.0
02/12/2017 02:15	183.0	4	100.0
02/12/2017 02:20	146.0	4	100.0
02/12/2017 02:25	139.0	4	100.0
02/12/2017 02:30	137.0	4	100.0
02/12/2017 02:35	159.0	4	100.0
02/12/2017 02:40	128.0	4	100.0
02/12/2017 02:45	130.0	4	100.0
02/12/2017 02:50	116.0	4	100.0
02/12/2017 02:55	106.0	4	100.0
02/12/2017 03:00	90.0	4	100.0
02/12/2017 03:05	106.0	4	100.0
02/12/2017 03:10	93.0	4	100.0
02/12/2017 03:15	95.0	4	100.0
02/12/2017 03:20	109.0	4	100.0
02/12/2017 03:25	94.0	4	100.0
02/12/2017 03:30	83.0	4	100.0
02/12/2017 03:35	81.0	4	100.0
02/12/2017 03:40	103.0	4	100.0
02/12/2017 03:45	74.0	4	100.0
02/12/2017 03:50	78.0	4	100.0
02/12/2017 03:55	76.0	4	100.0
02/12/2017 04:00	83.0	4	100.0
02/12/2017 04:05	92.0	4	100.0
02/12/2017 04:10	88.0	4	100.0
02/12/2017 04:15	80.0	4	100.0
