5 Minutes	Flow (Veh/5 Minutes)	# Lane Points	% Observed
05/28/2017 00:00	219.0	4	0.0
05/28/2017 00:05	227.0	4	0.0
05/28/2017 00:10	227.0	4	0.0
05/28/2017 00:15	201.0	4	0.0
05/28/2017 00:20	178.0	4	0.0
05/28/2017 00:25	194.0	4	0.0
05/28/2017 00:30	167.0	4	0.0
05/28/2017 00:35	175.0	4	0.0
05/28/2017 00:40	163.0	4	0.0
05/28/2017 00:45	166.0	4	0.0
05/28/2017 00:50	160.0	4	0.0
05/28/2017 00:55	156.0	4	0.0
05/28/2017 01:00	136.0	4	0.0
05/28/2017 01:05	154.0	4	0.0
05/28/2017 01:10	164.0	4	0.0
05/28/2017 01:15	140.0	4	0.0
05/28/2017 01:20	140.0	4	0.0
05/28/2017 01:25	141.0	4	0.0
05/28/2017 01:30	146.0	4	0.0
05/28/2017 01:35	151.0	4	0.0
05/28/2017 01:40	144.0	4	0.0
05/28/2017 01:45	138.0	4	0.0
05/28/2017 01:50	131.0	4	0.0
05/28/2017 01:55	138.0	4	0.0
05/28/2017 02:00	130.0	4	0.0
05/28/2017 02:05	122.0	4	0.0
05/28/2017 02:10	122.0	4	0.0
05/28/2017 02:15	132.0	4	0.0
05/28/2017 02:20	145.0	4	0.0
05/28/2017 02:25	146.0	4	0.0
05/28/2017 02:30	121.0	4	0.0
05/28/2017 02:35	118.0	4	0.0
05/28/2017 02:40	133.0	4	0.0
05/28/2017 02:45	112.0	4	0.0
05/28/2017 02:50	131.0	4	0.0
05/28/2017 02:55	108.0	4	0.0
05/28/2017 03:00	112.0	4	0.0
05/28/2017 03:05	112.0	4	0.0
05/28/2017 03:10	117.0	4	0.0
05/28/2017 03:15	113.0	4	0.0
05/28/2017 03:20	108.0	4	0.0
05/28/2017 03:25	97.0	4	0.0
05/28/2017 03:30	101.0	4	0.0
05/28/2017 03:35	93.0	4	0.0
05/28/2017 03:40	103.0	4	0.0
05/28/2017 03:45	108.0	4	0.0
05/28/2017 03:50	117.0	4	0.0
05/28/2017 03:55	107.0	4	0.0
05/28/2017 04:00	98.0	4	0.0
05/28/2017 04:05	90.0	4	0.0
05/28/2017 04:10	97.0	4	0.0
05/28/2017 04:15	125.0	4	0.0
05/28/2017 04:20	103.0	4	0.0
05/28/2017 04:25	106.0	4	0.0
05/28/2017 04:30	110.0	4	0.0
05/28/2017 04:35	113.0	4	0.0
05/28/2017 04:40	137.0	4	0.0
05/28/2017 04:45	113.0	4	0.0
05/28/2017 04:50	118.0	4	0.0
05/28/2017 04:55	104.0	4	0.0
05/28/2017 05:00	120.0	4	0.0
05/28/2017 05:05	114.0	4	0.0
05/28/2017 05:10	112.0	4	0.0
05/28/2017 05:15	113.0	4	0.0
05/28/2017 05:20	131.0	4	0.0
05/28/2017 05:25	107.0	4	0.0
05/28/2017 05:30	130.0	4	0.0
05/28/2017 05:35	126.0	4	0.0
05/28/2017 05:40	140.0	4	0.0
05/28/2017 05:45	127.0	4	0.0
05/28/2017 05:50	150.0	4	0.0
05/28/2017 05:55	131.0	4	0.0
05/28/2017 06:00	118.0	4	0.0
05/28/2017 06:05	135.0	4	0.0
05/28/2017 06:10	146.0	4	0.0
05/28/2017 06:15	135.0	4	0.0
05/28/2017 06:20	172.0	4	0.0
05/28/2017 06:25	165.0	4	0.0
05/28/2017 06:30	159.0	4	0.0
05/28/2017 06:35	183.0	4	0.0
05/28/2017 06:40	164.0	4	0.0
05/28/2017 06:45	180.0	4	0.0
05/28/2017 06:50	208.0	4	0.0
05/28/2017 06:55	144.0	4	0.0
05/28/2017 07:00	131.0	4	0.0
05/28/2017 07:05	184.0	4	0.0
05/28/2017 07:10	203.0	4	0.0
05/28/2017 07:15	172.0	4	0.0
05/28/2017 07:20	188.0	4	0.0
05/28/2017 07:25	167.0	4	0.0
05/28/2017 07:30	210.0	4	0.0
05/28/2017 07:35	188.0	4	0.0
05/28/2017 07:40	184.0	4	0.0
05/28/2017 07:45	243.0	4	0.0
05/28/2017 07:50	190.0	4	0.0
05/28/2017 07:55	197.0	4	0.0
05/28/2017 08:00	196.0	4	0.0
05/28/2017 08:05	231.0	4	0.0
05/28/2017 08:10	211.0	4	0.0
05/28/2017 08:15	218.0	4	0.0
05/28/2017 08:20	223.0	4	0.0
05/28/2017 08:25	252.0	4	0.0
05/28/2017 08:30	234.0	4	0.0
05/28/2017 08:35	239.0	4	0.0
05/28/2017 08:40	253.0	4	0.0
05/28/2017 08:45	237.0	4	0.0
05/28/2017 08:50	243.0	4	0.0
05/28/2017 08:55	265.0	4	0.0
05/28/2017 09:00	270.0	4	0.0
05/28/2017 09:05	257.0	4	0.0
05/28/2017 09:10	250.0	4	0.0
05/28/2017 09:15	307.0	4	0.0
05/28/2017 09:20	312.0	4	0.0
05/28/2017 09:25	306.0	4	0.0
05/28/2017 09:30	324.0	4	0.0
05/28/2017 09:35	329.0	4	0.0
05/28/2017 09:40	307.0	4	0.0
05/28/2017 09:45	366.0	4	0.0
05/28/2017 09:50	338.0	4	0.0
05/28/2017 09:55	290.0	4	0.0
05/28/2017 10:00	338.0	4	0.0
05/28/2017 10:05	311.0	4	0.0
05/28/2017 10:10	334.0	4	0.0
05/28/2017 10:15	307.0	4	0.0
05/28/2017 10:20	367.0	4	0.0
05/28/2017 10:25	321.0	4	0.0
05/28/2017 10:30	293.0	4	0.0
05/28/2017 10:35	345.0	4	0.0
05/28/2017 10:40	314.0	4	0.0
05/28/2017 10:45	334.0	4	0.0
05/28/2017 10:50	364.0	4	0.0
05/28/2017 10:55	321.0	4	0.0
05/28/2017 11:00	316.0	4	0.0
05/28/2017 11:05	346.0	4	0.0
05/28/2017 11:10	321.0	4	0.0
05/28/2017 11:15	331.0	4	0.0
05/28/2017 11:20	448.0	4	0.0
05/28/2017 11:25	362.0	4	0.0
05/28/2017 11:30	363.0	4	0.0
05/28/2017 11:35	361.0	4	0.0
05/28/2017 11:40	335.0	4	0.0
05/28/2017 11:45	356.0	4	0.0
05/28/2017 11:50	294.0	4	0.0
05/28/2017 11:55	296.0	4	0.0
05/28/2017 12:00	307.0	4	0.0
05/28/2017 12:05	351.0	4	0.0
05/28/2017 12:10	388.0	4	0.0
05/28/2017 12:15	383.0	4	0.0
05/28/2017 12:20	316.0	4	0.0
05/28/2017 12:25	353.0	4	0.0
05/28/2017 12:30	335.0	4	0.0
05/28/2017 12:35	325.0	4	0.0
05/28/2017 12:40	385.0	4	0.0
05/28/2017 12:45	333.0	4	0.0
05/28/2017 12:50	339.0	4	0.0
05/28/2017 12:55	338.0	4	0.0
05/28/2017 13:00	364.0	4	0.0
05/28/2017 13:05	346.0	4	0.0
05/28/2017 13:10	360.0	4	0.0
05/28/2017 13:15	359.0	4	0.0
05/28/2017 13:20	379.0	4	0.0
05/28/2017 13:25	351.0	4	0.0
05/28/2017 13:30	368.0	4	0.0
05/28/2017 13:35	413.0	4	0.0
05/28/2017 13:40	410.0	4	0.0
05/28/2017 13:45	331.0	4	0.0
05/28/2017 13:50	372.0	4	0.0
05/28/2017 13:55	341.0	4	0.0
05/28/2017 14:00	409.0	4	0.0
05/28/2017 14:05	388.0	4	0.0
05/28/2017 14:10	393.0	4	0.0
05/28/2017 14:15	397.0	4	0.0
05/28/2017 14:20	370.0	4	0.0
05/28/2017 14:25	375.0	4	0.0
05/28/2017 14:30	375.0	4	0.0
05/28/2017 14:35	364.0	4	0.0
05/28/2017 14:40	378.0	4	0.0
05/28/2017 14:45	402.0	4	0.0
05/28/2017 14:50	355.0	4	0.0
05/28/2017 14:55	388.0	4	0.0
05/28/2017 15:00	398.0	4	0.0
05/28/2017 15:05	375.0	4	0.0
05/28/2017 15:10	375.0	4	0.0
05/28/2017 15:15	402.0	4	0.0
05/28/2017 15:20	388.0	4	0.0
05/28/2017 15:25	383.0	4	0.0
05/28/2017 15:30	424.0	4	0.0
05/28/2017 15:35	436.0	4	0.0
05/28/2017 15:40	439.0	4	0.0
05/28/2017 15:45	449.0	4	0.0
05/28/2017 15:50	455.0	4	0.0
05/28/2017 15:55	406.0	4	0.0
05/28/2017 16:00	451.0	4	0.0
05/28/2017 16:05	462.0	4	0.0
05/28/2017 16:10	487.0	4	0.0
05/28/2017 16:15	457.0	4	0.0
05/28/2017 16:20	487.0	4	0.0
05/28/2017 16:25	448.0	4	0.0
05/28/2017 16:30	462.0	4	0.0
05/28/2017 16:35	486.0	4	0.0
05/28/2017 16:40	504.0	4	0.0
05/28/2017 16:45	466.0	4	0.0
05/28/2017 16:50	492.0	4	0.0
05/28/2017 16:55	371.0	4	0.0
05/28/2017 17:00	458.0	4	0.0
05/28/2017 17:05	394.0	4	0.0
05/28/2017 17:10	453.0	4	0.0
