5 Minutes	Flow (Veh/5 Minutes)	# Lane Points	% Observed
06/25/2017 00:00	153.0	4	75.0
06/25/2017 00:05	199.0	4	75.0
06/25/2017 00:10	228.0	4	75.0
06/25/2017 00:15	144.0	4	75.0
06/25/2017 00:20	164.0	4	75.0
06/25/2017 00:25	163.0	4	75.0
06/25/2017 00:30	129.0	4	75.0
06/25/2017 00:35	139.0	4	75.0
06/25/2017 00:40	14.0	4	75.0
06/25/2017 00:45	14.0	4	75.0
06/25/2017 00:50	14.0	4	75.0
06/25/2017 00:55	93.0	4	75.0
06/25/2017 01:00	105.0	4	75.0
06/25/2017 01:05	71.0	4	75.0
06/25/2017 01:10	119.0	4	75.0
06/25/2017 01:15	62.0	4	75.0
06/25/2017 01:20	91.0	4	75.0
06/25/2017 01:25	85.0	4	75.0
06/25/2017 01:30	75.0	4	75.0
06/25/2017 01:35	118.0	4	75.0
06/25/2017 01:40	86.0	4	75.0
06/25/2017 01:45	89.0	4	75.0
06/25/2017 01:50	78.0	4	75.0
06/25/2017 01:55	106.0	4	75.0
06/25/2017 02:00	107.0	4	75.0
06/25/2017 02:05	72.0	4	75.0
06/25/2017 02:10	99.0	4	75.0
06/25/2017 02:15	79.0	4	75.0
06/25/2017 02:20	81.0	4	75.0
06/25/2017 02:25	90.0	4	75.0
06/25/2017 02:30	66.0	4	75.0
06/25/2017 02:35	88.0	4	75.0
06/25/2017 02:40	78.0	4	75.0
06/25/2017 02:45	85.0	4	75.0
06/25/2017 02:50	69.0	4	75.0
06/25/2017 02:55	75.0	4	75.0
06/25/2017 03:00	68.0	4	75.0
06/25/2017 03:05	67.0	4	75.0
06/25/2017 03:10	85.0	4	75.0
06/25/2017 03:15	68.0	4	75.0
06/25/2017 03:20	50.0	4	75.0
06/25/2017 03:25	54.0	4	75.0
06/25/2017 03:30	34.0	4	75.0
06/25/2017 03:35	60.0	4	75.0
06/25/2017 03:40	42.0	4	75.0
06/25/2017 03:45	56.0	4	75.0
06/25/2017 03:50	52.0	4	75.0
06/25/2017 03:55	42.0	4	75.0
06/25/2017 04:00	39.0	4	75.0
06/25/2017 04:05	60.0	4	75.0
06/25/2017 04:10	48.0	4	75.0
06/25/2017 04:15	42.0	4	75.0
06/25/2017 04:20	40.0	4	75.0
06/25/2017 04:25	45.0	4	75.0
06/25/2017 04:30	36.0	4	75.0
06/25/2017 04:35	36.0	4	75.0
06/25/2017 04:40	42.0	4	75.0
06/25/2017 04:45	46.0	4	75.0
06/25/2017 04:50	42.0	4	75.0
06/25/2017 04:55	34.0	4	75.0
06/25/2017 05:00	42.0	4	75.0
06/25/2017 05:05	41.0	4	75.0
06/25/2017 05:10	36.0	4	75.0
06/25/2017 05:15	41.0	4	75.0
06/25/2017 05:20	30.0	4	75.0
06/25/2017 05:25	34.0	4	75.0
06/25/2017 05:30	50.0	4	75.0
06/25/2017 05:35	42.0	4	75.0
06/25/2017 05:40	42.0	4	75.0
06/25/2017 05:45	40.0	4	75.0
06/25/2017 05:50	44.0	4	75.0
06/25/2017 05:55	53.0	4	75.0
06/25/2017 06:00	50.0	4	75.0
06/25/2017 06:05	50.0	4	75.0
06/25/2017 06:10	49.0	4	75.0
06/25/2017 06:15	77.0	4	75.0
06/25/2017 06:20	54.0	4	75.0
06/25/2017 06:25	44.0	4	75.0
06/25/2017 06:30	72.0	4	75.0
06/25/2017 06:35	93.0	4	75.0
06/25/2017 06:40	74.0	4	75.0
06/25/2017 06:45	69.0	4	75.0
06/25/2017 06:50	85.0	4	75.0
06/25/2017 06:55	81.0	4	75.0
06/25/2017 07:00	78.0	4	75.0
06/25/2017 07:05	70.0	4	75.0
06/25/2017 07:10	74.0	4	75.0
06/25/2017 07:15	63.0	4	75.0
06/25/2017 07:20	74.0	4	75.0
06/25/2017 07:25	84.0	4	75.0
06/25/2017 07:30	68.0	4	75.0
06/25/2017 07:35	78.0	4	75.0
06/25/2017 07:40	80.0	4	75.0
06/25/2017 07:45	94.0	4	75.0
06/25/2017 07:50	93.0	4	75.0
06/25/2017 07:55	84.0	4	75.0
06/25/2017 08:00	121.0	4	75.0
06/25/2017 08:05	114.0	4	75.0
06/25/2017 08:10	117.0	4	75.0
06/25/2017 08:15	86.0	4	75.0
06/25/2017 08:20	101.0	4	75.0
06/25/2017 08:25	124.0	4	75.0
06/25/2017 08:30	105.0	4	75.0
06/25/2017 08:35	144.0	4	75.0
06/25/2017 08:40	143.0	4	75.0
06/25/2017 08:45	134.0	4	75.0
06/25/2017 08:50	166.0	4	75.0
06/25/2017 08:55	148.0	4	75.0
06/25/2017 09:00	102.0	4	75.0
06/25/2017 09:05	162.0	4	75.0
06/25/2017 09:10	136.0	4	75.0
06/25/2017 09:15	137.0	4	75.0
06/25/2017 09:20	147.0	4	75.0
06/25/2017 09:25	137.0	4	75.0
06/25/2017 09:30	154.0	4	75.0
06/25/2017 09:35	162.0	4	75.0
06/25/2017 09:40	166.0	4	75.0
06/25/2017 09:45	153.0	4	75.0
06/25/2017 09:50	165.0	4	75.0
06/25/2017 09:55	201.0	4	75.0
06/25/2017 10:00	60.0	4	75.0
06/25/2017 10:05	81.0	4	75.0
06/25/2017 10:10	183.0	4	75.0
06/25/2017 10:15	136.0	4	75.0
06/25/2017 10:20	173.0	4	75.0
06/25/2017 10:25	160.0	4	75.0
06/25/2017 10:30	172.0	4	75.0
06/25/2017 10:35	174.0	4	75.0
06/25/2017 10:40	198.0	4	75.0
06/25/2017 10:45	199.0	4	75.0
06/25/2017 10:50	206.0	4	75.0
06/25/2017 10:55	117.0	4	75.0
06/25/2017 11:00	243.0	4	0.0
06/25/2017 11:05	270.0	4	0.0
06/25/2017 11:10	239.0	4	0.0
06/25/2017 11:15	196.0	4	75.0
06/25/2017 11:20	164.0	4	75.0
06/25/2017 11:25	189.0	4	75.0
06/25/2017 11:30	250.0	4	75.0
06/25/2017 11:35	269.0	4	0.0
06/25/2017 11:40	55.0	4	75.0
06/25/2017 11:45	226.0	4	75.0
06/25/2017 11:50	181.0	4	75.0
06/25/2017 11:55	153.0	4	75.0
06/25/2017 12:00	213.0	4	75.0
06/25/2017 12:05	192.0	4	75.0
06/25/2017 12:10	133.0	4	75.0
06/25/2017 12:15	168.0	4	75.0
06/25/2017 12:20	201.0	4	75.0
06/25/2017 12:25	214.0	4	75.0
06/25/2017 12:30	154.0	4	75.0
06/25/2017 12:35	213.0	4	75.0
06/25/2017 12:40	165.0	4	75.0
06/25/2017 12:45	202.0	4	75.0
06/25/2017 12:50	161.0	4	75.0
06/25/2017 12:55	225.0	4	75.0
06/25/2017 13:00	220.0	4	75.0
06/25/2017 13:05	141.0	4	75.0
06/25/2017 13:10	178.0	4	75.0
06/25/2017 13:15	275.0	4	75.0
06/25/2017 13:20	251.0	4	75.0
06/25/2017 13:25	166.0	4	75.0
06/25/2017 13:30	200.0	4	75.0
06/25/2017 13:35	223.0	4	75.0
06/25/2017 13:40	210.0	4	75.0
06/25/2017 13:45	195.0	4	75.0
06/25/2017 13:50	249.0	4	75.0
06/25/2017 13:55	140.0	4	75.0
06/25/2017 14:00	185.0	4	75.0
06/25/2017 14:05	211.0	4	75.0
06/25/2017 14:10	254.0	4	75.0
06/25/2017 14:15	204.0	4	75.0
06/25/2017 14:20	139.0	4	75.0
06/25/2017 14:25	174.0	4	75.0
06/25/2017 14:30	221.0	4	75.0
06/25/2017 14:35	187.0	4	75.0
06/25/2017 14:40	214.0	4	75.0
06/25/2017 14:45	225.0	4	75.0
06/25/2017 14:50	213.0	4	75.0
06/25/2017 14:55	238.0	4	75.0
06/25/2017 15:00	213.0	4	75.0
06/25/2017 15:05	177.0	4	75.0
06/25/2017 15:10	214.0	4	75.0
06/25/2017 15:15	243.0	4	75.0
06/25/2017 15:20	199.0	4	75.0
06/25/2017 15:25	247.0	4	75.0
06/25/2017 15:30	236.0	4	75.0
06/25/2017 15:35	173.0	4	75.0
06/25/2017 15:40	221.0	4	75.0
06/25/2017 15:45	213.0	4	75.0
06/25/2017 15:50	252.0	4	75.0
06/25/2017 15:55	246.0	4	75.0
06/25/2017 16:00	219.0	4	75.0
06/25/2017 16:05	231.0	4	75.0
06/25/2017 16:10	202.0	4	75.0
06/25/2017 16:15	280.0	4	75.0
06/25/2017 16:20	310.0	4	75.0
06/25/2017 16:25	252.0	4	75.0
06/25/2017 16:30	173.0	4	75.0
06/25/2017 16:35	228.0	4	75.0
06/25/2017 16:40	197.0	4	75.0
06/25/2017 16:45	256.0	4	75.0
06/25/2017 16:50	181.0	4	75.0
06/25/2017 16:55	219.0	4	75.0
06/25/2017 17:00	245.0	4	75.0
06/25/2017 17:05	184.0	4	75.0
06/25/2017 17:10	282.0	4	75.0
06/25/2017 17:15	191.0	4	75.0
06/25/2017 17:20	272.0	4	75.0
06/25/2017 17:25	231.0	4	75.0
06/25/2017 17:30	248.0	4	75.0
06/25/2017 17:35	178.0	4	75.0
06/25/2017 17:40	259.0	4	75.0
06/25/2017 17:45	257.0	4	75.0
06/25/2017 17:50	208.0	4	75.0
06/25/2017 17:55	227.0	4	75.0
06/25/2017 18:00	205.0	4	75.0
06/25/2017 18:05	154.0	4	75.0
06/25/2017 18:10	188.0	4	75.0
06/25/2017 18:15	236.0	4	75.0
06/25/2017 18:20	223.0	4	75.0
06/25/2017 18:25	217.0	4	75.0
06/25/2017 18:30	202.0	4	75.0
06/25/2017 18:35	221.0	4	75.0
06/25/2017 18:40	194.0	4	75.0
06/25/2017 18:45	170.0	4	75.0
06/25/2017 18:50	165.0	4	75.0
06/25/2017 18:55	258.0	4	75.0
06/25/2017 19:00	194.0	4	75.0
06/25/2017 19:05	198.0	4	75.0
06/25/2017 19:10	235.0	4	75.0
06/25/2017 19:15	235.0	4	75.0
06/25/2017 19:20	120.0	4	75.0
06/25/2017 19:25	169.0	4	75.0
06/25/2017 19:30	219.0	4	75.0
06/25/2017 19:35	168.0	4	75.0
06/25/2017 19:40	180.0	4	75.0
06/25/2017 19:45	143.0	4	75.0
06/25/2017 19:50	159.0	4	75.0
06/25/2017 19:55	194.0	4	75.0
06/25/2017 20:00	231.0	4	75.0
06/25/2017 20:05	194.0	4	75.0
06/25/2017 20:10	147.0	4	75.0
06/25/2017 20:15	169.0	4	75.0
06/25/2017 20:20	76.0	4	75.0
06/25/2017 20:25	265.0	4	75.0
06/25/2017 20:30	165.0	4	75.0
06/25/2017 20:35	213.0	4	75.0
06/25/2017 20:40	177.0	4	75.0
06/25/2017 20:45	228.0	4	75.0
06/25/2017 20:50	144.0	4	75.0
06/25/2017 20:55	148.0	4	75.0
06/25/2017 21:00	200.0	4	75.0
06/25/2017 21:05	161.0	4	75.0
06/25/2017 21:10	138.0	4	75.0
06/25/2017 21:15	113.0	4	75.0
06/25/2017 21:20	200.0	4	75.0
06/25/2017 21:25	168.0	4	75.0
06/25/2017 21:30	158.0	4	75.0
06/25/2017 21:35	174.0	4	75.0
06/25/2017 21:40	233.0	4	75.0
06/25/2017 21:45	156.0	4	75.0
06/25/2017 21:50	174.0	4	75.0
06/25/2017 21:55	159.0	4	75.0
06/25/2017 22:00	152.0	4	75.0
06/25/2017 22:05	160.0	4	75.0
06/25/2017 22:10	149.0	4	75.0
06/25/2017 22:15	138.0	4	75.0
06/25/2017 22:20	138.0	4	75.0
06/25/2017 22:25	171.0	4	75.0
06/25/2017 22:30	149.0	4	75.0
06/25/2017 22:35	128.0	4	75.0
06/25/2017 22:40	119.0	4	75.0
06/25/2017 22:45	128.0	4	75.0
06/25/2017 22:50	149.0	4	75.0
06/25/2017 22:55	117.0	4	75.0
06/25/2017 23:00	148.0	4	75.0
06/25/2017 23:05	90.0	4	75.0
06/25/2017 23:10	143.0	4	75.0
06/25/2017 23:15	117.0	4	75.0
06/25/2017 23:20	92.0	4	75.0
06/25/2017 23:25	108.0	4	75.0
06/25/2017 23:30	121.0	4	75.0
06/25/2017 23:35	86.0	4	75.0
06/25/2017 23:40	105.0	4	75.0
06/25/2017 23:45	95.0	4	75.0
06/25/2017 23:50	57.0	4	75.0
06/25/2017 23:55	136.0	4	75.0
06/26/2017 00:00	86.0	4	75.0
06/26/2017 00:05	83.0	4	75.0
06/26/2017 00:10	55.0	4	75.0
06/26/2017 00:15	57.0	4	75.0
06/26/2017 00:20	75.0	4	75.0
06/26/2017 00:25	93.0	4	75.0
06/26/2017 00:30	63.0	4	75.0
06/26/2017 00:35	98.0	4	75.0
06/26/2017 00:40	54.0	4	75.0
06/26/2017 00:45	56.0	4	75.0
06/26/2017 00:50	74.0	4	75.0
06/26/2017 00:55	43.0	4	75.0
06/26/2017 01:00	55.0	4	75.0
06/26/2017 01:05	57.0	4	75.0
06/26/2017 01:10	33.0	4	75.0
06/26/2017 01:15	44.0	4	75.0
06/26/2017 01:20	36.0	4	75.0
06/26/2017 01:25	49.0	4	75.0
06/26/2017 01:30	42.0	4	75.0
06/26/2017 01:35	51.0	4	75.0
06/26/2017 01:40	54.0	4	75.0
06/26/2017 01:45	51.0	4	75.0
06/26/2017 01:50	33.0	4	75.0
06/26/2017 01:55	40.0	4	75.0
06/26/2017 02:00	32.0	4	75.0
06/26/2017 02:05	42.0	4	75.0
06/26/2017 02:10	43.0	4	75.0
06/26/2017 02:15	31.0	4	75.0
06/26/2017 02:20	37.0	4	75.0
06/26/2017 02:25	37.0	4	75.0
06/26/2017 02:30	35.0	4	75.0
06/26/2017 02:35	33.0	4	75.0
06/26/2017 02:40	57.0	4	75.0
06/26/2017 02:45	34.0	4	75.0
06/26/2017 02:50	43.0	4	75.0
06/26/2017 02:55	45.0	4	75.0
06/26/2017 03:00	33.0	4	75.0
06/26/2017 03:05	37.0	4	75.0
06/26/2017 03:10	38.0	4	75.0
06/26/2017 03:15	33.0	4	75.0
06/26/2017 03:20	36.0	4	75.0
06/26/2017 03:25	40.0	4	75.0
06/26/2017 03:30	54.0	4	75.0
06/26/2017 03:35	41.0	4	75.0
06/26/2017 03:40	36.0	4	75.0
06/26/2017 03:45	36.0	4	75.0
06/26/2017 03:50	54.0	4	75.0
06/26/2017 03:55	41.0	4	75.0
06/26/2017 04:00	35.0	4	75.0
06/26/2017 04:05	45.0	4	75.0
06/26/2017 04:10	41.0	4	75.0
06/26/2017 04:15	43.0	4	75.0
06/26/2017 04:20	55.0	4	75.0
06/26/2017 04:25	77.0	4	75.0
06/26/2017 04:30	45.0	4	75.0
06/26/2017 04:35	65.0	4	75.0
06/26/2017 04:40	61.0	4	75.0
06/26/2017 04:45	59.0	4	75.0
06/26/2017 04:50	66.0	4	75.0
06/26/2017 04:55	50.0	4	75.0
06/26/2017 05:00	79.0	4	75.0
06/26/2017 05:05	82.0	4	75.0
06/26/2017 05:10	95.0	4	75.0
06/26/2017 05:15	79.0	4	75.0
06/26/2017 05:20	146.0	4	75.0
06/26/2017 05:25	115.0	4	75.0
06/26/2017 05:30	124.0	4	75.0
06/26/2017 05:35	167.0	4	75.0
06/26/2017 05:40	172.0	4	75.0
06/26/2017 05:45	170.0	4	75.0
06/26/2017 05:50	179.0	4	75.0
06/26/2017 05:55	172.0	4	75.0
06/26/2017 06:00	213.0	4	75.0
06/26/2017 06:05	189.0	4	75.0
06/26/2017 06:10	219.0	4	75.0
06/26/2017 06:15	236.0	4	75.0
06/26/2017 06:20	193.0	4	75.0
06/26/2017 06:25	298.0	4	75.0
